t,domain_id,action,mean_V_dom,LOW_occ_dom,mismatch_dom,E_dom,domain_low_fraction_dom,controller_health
191.0,3,1,-59.78312885925071,0.0,0.0,0.9523809523809497,0.0,1.0
192.0,0,1,-60.412363885955926,0.005134887742365726,0.0,0.9523809523809497,0.0,1.0
192.0,1,0,-59.55950963194272,0.0032172279488758724,0.0,0.9523809523809497,0.0,0.0
192.0,2,1,-57.80566430018771,0.0,0.0,0.9523809523809497,0.0,1.0
192.0,3,1,-60.397382825172336,0.0,0.0,0.9523809523809497,0.0,1.0
193.0,0,1,-61.12290358418944,0.005126336011886244,0.0,0.9523809523809497,0.0,1.0
193.0,1,0,-59.46418874934943,0.0032118699220425218,0.0,0.9523809523809497,0.0,0.0
193.0,2,1,-57.591621548332625,0.0,0.0,0.9523809523809497,0.0,1.0
193.0,3,1,-59.456315628556396,0.0,0.0,0.9523809523809497,0.0,1.0
194.0,0,1,-61.51482092557716,0.005117798523605984,0.0,0.9523809523809497,0.0,1.0
194.0,1,0,-59.08593901360745,0.003206520818559336,0.0,0.9523809523809497,0.0,0.0
194.0,2,1,-57.73714624416,0.0,0.0,0.9523809523809497,0.0,1.0
194.0,3,1,-60.70011462473666,0.0,0.0,0.9523809523809497,0.0,1.0
195.0,0,1,-61.74169610161945,0.005109275253805738,0.0,0.9523809523809497,0.0,1.0
195.0,1,0,-60.040956227086696,0.003201180623565213,0.0,0.9523809523809497,0.0,0.0
195.0,2,1,-57.718268160927884,0.0,0.0,0.9523809523809497,0.0,1.0
195.0,3,1,-60.68472732021694,0.0,0.0,0.9523809523809497,0.0,1.0
196.0,0,1,-61.192163208304656,0.005100766178805805,0.0,0.9523809523809497,0.0,1.0
196.0,1,0,-59.901647235301,0.003195849322223802,0.0,0.9523809523809497,0.0,0.0
196.0,2,1,-57.33019827144474,0.0,0.0,0.9523809523809497,0.0,1.0
196.0,3,1,-60.19807409466659,0.0,0.0,0.9523809523809497,0.0,1.0
197.0,0,1,-61.36716357315656,0.0050922712749659205,0.0,0.9523809523809497,0.0,1.0
197.0,1,0,-60.234784817651644,0.003190526899723462,0.0,0.9523809523809497,0.0,0.0
197.0,2,1,-57.57727413127529,0.0,0.0,0.9523809523809497,0.0,1.0
197.0,3,1,-61.25505360259449,0.0,0.0,0.9523809523809497,0.0,1.0
198.0,0,1,-61.16661199465959,0.005083790518685191,0.0,0.9523809523809497,0.0,1.0
198.0,1,0,-60.4892660223371,0.003185213341277217,0.0,0.9523809523809497,0.0,0.0
198.0,2,1,-58.04626613894716,0.0,0.0,0.9523809523809497,0.0,1.0
198.0,3,1,-61.06655902204271,0.0,0.0,0.9523809523809497,0.0,1.0
199.0,0,1,-61.08590641365544,0.005075323886402027,0.0,0.9523809523809497,0.0,1.0
199.0,1,0,-60.88670911483082,0.0031799086321227183,0.0,0.9523809523809497,0.0,0.0
199.0,2,1,-58.87990833174288,0.0,0.0,0.9523809523809497,0.0,1.0
199.0,3,1,-61.65544702202971,0.0,0.0,0.9523809523809497,0.0,1.0
200.0,0,1,-61.60186833782824,0.0050668713545940795,0.0,0.9523809523809497,0.0,1.0
200.0,1,0,-61.06722156709086,0.0031746127575222037,0.0,0.9523809523809497,0.0,0.0
200.0,2,1,-59.1692302297294,0.0,0.0,0.9523809523809497,0.0,1.0
200.0,3,1,-62.24169238075745,0.0,0.0,0.9523809523809497,0.0,1.0
201.0,0,1,-61.48214715076115,0.0050584328997781754,0.0,0.9523809523809497,0.0,1.0
201.0,1,0,-61.32896025066041,0.0031693257027624547,0.0,0.9523809523809497,0.0,0.0
201.0,2,1,-59.11658380977796,0.0,0.0,0.9523809523809497,0.0,1.0
201.0,3,1,-62.426181341387775,0.0,0.0,0.9523809523809497,0.0,1.0
202.0,0,1,-61.66041548065768,0.00505000849851025,0.0,0.9523809523809497,0.0,1.0
202.0,1,0,-61.376180057323154,0.0031640474531547565,0.0,0.9523809523809497,0.0,0.0
202.0,2,1,-60.064624095644916,0.0,0.0,0.9523809523809497,0.0,1.0
202.0,3,1,-62.09178058703963,0.0,0.0,0.9523809523809497,0.0,1.0
203.0,0,1,-61.24490054287928,0.005041598127385282,0.0,0.9523809523809497,0.0,1.0
203.0,1,0,-61.365442537808825,0.0031587779940348572,0.0,0.9523809523809497,0.0,0.0
203.0,2,1,-59.003032291873645,0.0,0.0,0.9523809523809497,0.0,1.0
203.0,3,1,-61.598437709430506,0.0,0.0,0.9523809523809497,0.0,1.0
204.0,0,1,-61.08920140165255,0.005033201763037228,0.0,0.9523809523809497,0.0,1.0
204.0,1,0,-61.11211785616224,0.0031535173107629278,0.0,0.9523809523809497,0.0,0.0
204.0,2,1,-59.4668226119103,0.0,0.0,0.9523809523809497,0.0,1.0
204.0,3,1,-61.033102311959965,0.0,0.0,0.9523809523809497,0.0,1.0
205.0,0,1,-61.46474756284102,0.005024819382138964,0.0,0.9523809523809497,0.0,1.0
205.0,1,0,-62.23232595917516,0.0031482653887235186,0.0,0.9523809523809497,0.0,0.0
205.0,2,1,-58.86798843792903,0.0,0.0,0.9523809523809497,0.0,1.0
205.0,3,1,-60.06583804895629,0.0,0.0,0.9523809523809497,0.0,1.0
206.0,0,1,-62.11497091315361,0.005016450961402208,0.0,0.9523809523809497,0.0,1.0
206.0,1,0,-62.58736650212718,0.003143022213325522,0.0,0.9523809523809497,0.0,0.0
206.0,2,1,-57.731659956072924,0.0,0.0,0.9523809523809497,0.0,1.0
206.0,3,1,-60.27725874961276,0.0,0.0,0.9523809523809497,0.0,1.0
207.0,0,1,-61.32463937401462,0.00500809647757747,0.0,0.9523809523809497,0.0,1.0
207.0,1,0,-61.43229773329234,0.0031377877700021328,0.0,0.9523809523809497,0.0,0.0
207.0,2,1,-58.35238264460226,0.0,0.0,0.9523809523809497,0.0,1.0
207.0,3,1,-59.86544102261959,0.0,0.0,0.9523809523809497,0.0,1.0
208.0,0,1,-61.50698034381195,0.004999755907453975,0.0,0.9523809523809497,0.0,1.0
208.0,1,0,-60.85254906541704,0.003132562044210802,0.0,0.9523809523809497,0.0,0.0
208.0,2,1,-59.08108969312743,0.0,0.0,0.9523809523809497,0.0,1.0
208.0,3,1,-59.38811945155629,0.0,0.0,0.9523809523809497,0.0,1.0
209.0,0,1,-61.459724810751624,0.004991429227859603,0.0,0.9523809523809497,0.0,1.0
209.0,1,0,-60.514875369060995,0.0031273450214332017,0.0,0.9523809523809497,0.0,0.0
209.0,2,1,-58.77103277616778,0.0,0.0,0.9523809523809497,0.0,1.0
209.0,3,1,-59.173814722671004,0.0,0.0,0.9523809523809497,0.0,1.0
210.0,0,1,-61.04823259950783,0.004983116415660832,0.0,0.9523809523809497,0.0,1.0
210.0,1,0,-60.915859158782126,0.0031221366871751833,0.0,0.9523809523809497,0.0,0.0
210.0,2,1,-59.01749860870789,0.0,0.0,0.9523809523809497,0.0,1.0
210.0,3,1,-59.361452637686945,0.0,0.0,0.9523809523809497,0.0,1.0
211.0,0,1,-60.516042758439035,0.004974817447762661,0.0,0.9523809523809497,0.0,1.0
211.0,1,0,-60.473441121913055,0.0031169370269667367,0.0,0.9523809523809497,0.0,0.0
211.0,2,1,-59.44548156387785,0.0,0.0,0.9523809523809497,0.0,1.0
211.0,3,1,-59.899480252446246,0.0,0.0,0.9523809523809497,0.0,1.0
212.0,0,1,-59.942382208806286,0.004966532301108553,0.0,0.9523809523809497,0.0,1.0
212.0,1,0,-60.89849348726048,0.003111746026361949,0.0,0.9523809523809497,0.0,0.0
212.0,2,1,-59.590315569554384,0.0,0.0,0.9523809523809497,0.0,1.0
212.0,3,1,-60.15707024882201,0.0,0.0,0.9523809523809497,0.0,1.0
213.0,0,1,-60.883543264909115,0.004958260952680369,0.0,0.9523809523809497,0.0,1.0
213.0,1,0,-61.83407445740297,0.0031065636709389694,0.0,0.9523809523809497,0.0,0.0
213.0,2,1,-59.10503323050103,0.0,0.0,0.9523809523809497,0.0,1.0
213.0,3,1,-59.77629529703119,0.0,0.0,0.9523809523809497,0.0,1.0
214.0,0,1,-61.81951623374886,0.004950003379498308,0.0,0.9523809523809497,0.0,1.0
214.0,1,0,-61.96904276968667,0.0031013899462999615,0.0,0.9523809523809497,0.0,0.0
214.0,2,1,-59.65112186183321,0.0,0.0,0.9523809523809497,0.0,1.0
214.0,3,1,-60.11138987771859,0.0,0.0,0.9523809523809497,0.0,1.0
215.0,0,1,-61.31136379615302,0.004941759558620837,0.0,0.9523809523809497,0.0,1.0
215.0,1,0,-61.35506747208423,0.0030962248380710694,0.0,0.9523809523809497,0.0,0.0
215.0,2,1,-59.249159771341716,0.0,0.0,0.9523809523809497,0.0,1.0
215.0,3,1,-61.36675210261931,0.0,0.0,0.9523809523809497,0.0,1.0
216.0,0,1,-61.20067083216554,0.004933529467144629,0.0,0.9523809523809497,0.0,1.0
216.0,1,0,-61.53262153615714,0.0030910683319023756,0.0,0.9523809523809497,0.0,0.0
216.0,2,1,-60.35205429950017,0.0,0.0,0.9523809523809497,0.0,1.0
216.0,3,1,-61.27261016562369,0.0,0.0,0.9523809523809497,0.0,1.0
217.0,0,1,-61.06038537731314,0.004925313082204505,0.0,0.9523809523809497,0.0,1.0
217.0,1,0,-60.4019360029015,0.0030859204134678613,0.0,0.9523809523809497,0.0,0.0
217.0,2,1,-59.99230156659715,0.0,0.0,0.9523809523809497,0.0,1.0
217.0,3,1,-61.3811526628005,0.0,0.0,0.9523809523809497,0.0,1.0
218.0,0,1,-60.62909061160294,0.0049171103809733645,0.0,0.9523809523809497,0.0,1.0
218.0,1,0,-59.68826953266621,0.003080781068465365,0.0,0.9523809523809497,0.0,0.0
218.0,2,1,-59.485127665345765,0.0,0.0,0.9523809523809497,0.0,1.0
218.0,3,1,-61.63297877976629,0.0,0.0,0.9523809523809497,0.0,1.0
219.0,0,1,-60.60073474886625,0.004908921340662121,0.0,0.9523809523809497,0.0,1.0
219.0,1,0,-59.32351704116788,0.0030756502826165466,0.0,0.9523809523809497,0.0,0.0
219.0,2,1,-59.425358445375,0.0,0.0,0.9523809523809497,0.0,1.0
219.0,3,1,-60.95892436231006,0.0,0.0,0.9523809523809497,0.0,1.0
220.0,0,1,-60.90579564700667,0.0049007459385196454,0.0,0.9523809523809497,0.0,1.0
220.0,1,0,-60.17436974512494,0.003070528041666844,0.0,0.9523809523809497,0.0,0.0
220.0,2,1,-59.89138138718279,0.0,0.0,0.9523809523809497,0.0,1.0
220.0,3,1,-59.57331055369427,0.0,0.0,0.9523809523809497,0.0,1.0
221.0,0,1,-61.126973101445216,0.004892584151832694,0.0,0.9523809523809497,0.0,1.0
221.0,1,0,-59.893812355213704,0.0030654143313854332,0.0,0.9523809523809497,0.0,0.0
221.0,2,1,-60.56820436606292,0.0,0.0,0.9523809523809497,0.0,1.0
221.0,3,1,-60.21189441943439,0.0,0.0,0.9523809523809497,0.0,1.0
222.0,0,1,-61.03194062621128,0.0048844359579258536,0.0,0.9523809523809497,0.0,1.0
222.0,1,0,-59.86907820229359,0.0030603091375651947,0.0,0.9523809523809497,0.0,0.0
222.0,2,1,-60.67956403210191,0.0,0.0,0.9523809523809497,0.0,1.0
222.0,3,1,-59.63261066319437,0.0,0.0,0.9523809523809497,0.0,1.0
223.0,0,1,-60.66732067840257,0.004876301334161474,0.0,0.9523809523809497,0.0,1.0
223.0,1,0,-59.98107585480707,0.0030552124460226666,0.0,0.9523809523809497,0.0,0.0
223.0,2,1,-59.92140237790675,0.0,0.0,0.9523809523809497,0.0,1.0
223.0,3,1,-59.03484120610097,0.0,0.0,0.9523809523809497,0.0,1.0
224.0,0,1,-60.72184998641192,0.004868180257939609,0.0,0.9523809523809497,0.0,1.0
224.0,1,0,-60.37287210744727,0.003050124242598007,0.0,0.9523809523809497,0.0,0.0
224.0,2,1,-59.815029551854614,0.0,0.0,0.9523809523809497,0.0,1.0
224.0,3,1,-59.4514231342162,0.0,0.0,0.9523809523809497,0.0,1.0
225.0,0,1,-60.55751141985616,0.004860072706697942,0.0,0.9523809523809497,0.0,1.0
225.0,1,0,-61.25254323514146,0.0030450445131549623,0.0,0.9523809523809497,0.0,0.0
225.0,2,1,-59.658313845970085,0.0,0.0,0.9523809523809497,0.0,1.0
225.0,3,1,-59.00929805773941,0.0,0.0,0.9523809523809497,0.0,1.0
226.0,0,1,-60.92390785069226,0.004851978657911744,0.0,0.9523809523809497,0.0,1.0
226.0,1,0,-61.43977629100926,0.003039973243580815,0.0,0.9523809523809497,0.0,0.0
226.0,2,1,-59.64506395381295,0.0,0.0,0.9523809523809497,0.0,1.0
226.0,3,1,-59.1727437533645,0.0,0.0,0.9523809523809497,0.0,1.0
227.0,0,1,-60.58245485852922,0.004843898089093791,0.0,0.9523809523809497,0.0,1.0
227.0,1,0,-61.75331118150845,0.003034910419786353,0.0,0.9523809523809497,0.0,0.0
227.0,2,1,-59.17862651073431,0.0,0.0,0.9523809523809497,0.0,1.0
227.0,3,1,-58.73342466392927,0.0,0.0,0.9523809523809497,0.0,1.0
228.0,0,1,-59.92082143890642,0.004835830977794309,0.0,0.9523809523809497,0.0,1.0
228.0,1,0,-61.64635969006889,0.0030298560277058316,0.0,0.9523809523809497,0.0,0.0
228.0,2,1,-60.0551458115394,0.0,0.0,0.9523809523809497,0.0,1.0
228.0,3,1,-58.587697903341095,0.0,0.0,0.9523809523809497,0.0,1.0
229.0,0,1,-59.9556228505257,0.00482777730160092,0.0,0.9523809523809497,0.0,1.0
229.0,1,0,-61.05416876814691,0.0030248100532969287,0.0,0.9523809523809497,0.0,0.0
229.0,2,1,-60.26002012914717,0.0,0.0,0.9523809523809497,0.0,1.0
229.0,3,1,-59.015914111448126,0.0,0.0,0.9523809523809497,0.0,1.0
230.0,0,1,-59.593506635143406,0.004819737038138563,0.0,0.9523809523809497,0.0,1.0
230.0,1,0,-61.58436513469,0.0030197724825407075,0.0,0.9523809523809497,0.0,0.0
230.0,2,1,-60.38589445465881,0.0,0.0,0.9523809523809497,0.0,1.0
230.0,3,1,-58.93875343665189,0.0,0.0,0.9523809523809497,0.0,1.0
231.0,0,1,-58.79152968808629,0.004811710165069446,0.0,0.9523809523809497,0.0,1.0
231.0,1,0,-60.98134974312132,0.0030147433014415807,0.0,0.9523809523809497,0.0,0.0
231.0,2,1,-59.94425033549561,0.0,0.0,0.9523809523809497,0.0,1.0
231.0,3,1,-59.428028201955634,0.0,0.0,0.9523809523809497,0.0,1.0
232.0,0,1,-58.606060464316805,0.004803696660092979,0.0,0.9523809523809497,0.0,1.0
232.0,1,0,-61.759050909051304,0.00300972249602727,0.0,0.9523809523809497,0.0,0.0
232.0,2,1,-59.95853074000885,0.0,0.0,0.9523809523809497,0.0,1.0
232.0,3,1,-59.9827399891002,0.0,0.0,0.9523809523809497,0.0,1.0
233.0,0,1,-59.69293791840186,0.004795696500945707,0.0,0.9523809523809497,0.0,1.0
233.0,1,0,-63.11551365544115,0.0030047100523487645,0.0,0.9523809523809497,0.0,0.0
233.0,2,1,-59.89038565162964,0.0,0.0,0.9523809523809497,0.0,1.0
233.0,3,1,-60.53614519924794,0.0,0.0,0.9523809523809497,0.0,1.0
234.0,0,1,-61.87708836948244,0.0047877096654012595,0.0,0.9523809523809497,0.0,1.0
234.0,1,0,-63.79519440234038,0.0029997059564802865,0.0,0.9523809523809497,0.0,0.0
234.0,2,1,-59.48330675231039,0.0,0.0,0.9523809523809497,0.0,1.0
234.0,3,1,-60.510576345138034,0.0,0.0,0.9523809523809497,0.0,1.0
235.0,0,1,-61.5935591872079,0.0047797361312702765,0.0,0.9523809523809497,0.0,1.0
235.0,1,0,-64.0197766879506,0.0029947101945192478,0.0,0.9523809523809497,0.0,0.0
235.0,2,1,-59.039170958207436,0.0,0.0,0.9523809523809497,0.0,1.0
235.0,3,1,-60.3850699822277,0.0,0.0,0.9523809523809497,0.0,1.0
236.0,0,1,-60.582475438881154,0.0047717758764003575,0.0,0.9523809523809497,0.0,1.0
236.0,1,0,-64.1528951101026,0.002989722752586217,0.0,0.9523809523809497,0.0,0.0
236.0,2,1,-58.22907251471087,0.0,0.0,0.9523809523809497,0.0,1.0
236.0,3,1,-61.76709931638359,0.0,0.0,0.9523809523809497,0.0,1.0
237.0,0,1,-60.99791443536219,0.00476382887867599,0.0,0.9523809523809497,0.0,1.0
237.0,1,0,-63.60347579995131,0.0029847436168248752,0.0,0.9523809523809497,0.0,0.0
237.0,2,1,-57.68004337029664,0.0,0.0,0.9523809523809497,0.0,1.0
237.0,3,1,-61.11794589666308,0.0,0.0,0.9523809523809497,0.0,1.0
238.0,0,1,-61.19222526880385,0.004755895116018496,0.0,0.9523809523809497,0.0,1.0
238.0,1,0,-62.75173065340176,0.002979772773401981,0.0,0.9523809523809497,0.0,0.0
238.0,2,1,-57.30931558181024,0.0,0.0,0.9523809523809497,0.0,1.0
238.0,3,1,-61.069224694925836,0.0,0.0,0.9523809523809497,0.0,1.0
239.0,0,1,-60.92304550105399,0.004747974566385967,0.0,0.9523809523809497,0.0,1.0
239.0,1,0,-62.9945663790697,0.002974810208507332,0.0,0.9523809523809497,0.0,0.0
239.0,2,1,-57.76688126179666,0.0,0.0,0.9523809523809497,0.0,1.0
239.0,3,1,-61.234449842027104,0.0,0.0,0.9523809523809497,0.0,1.0
240.0,0,1,-61.10736782094409,0.0047400672077732055,0.0,0.9523809523809497,0.0,1.0
240.0,1,0,-61.524613943882606,0.0029698559083537247,0.0,0.9523809523809497,0.0,0.0
240.0,2,1,-57.6969149081811,0.0,0.0,0.9523809523809497,0.0,1.0
240.0,3,1,-61.145126623136385,0.0,0.0,0.9523809523809497,0.0,1.0
241.0,0,1,-60.63610300260452,0.004732173018211658,0.0,0.9523809523809497,0.0,1.0
241.0,1,0,-60.27153415482905,0.0029649098591769158,0.0,0.9523809523809497,0.0,0.0
241.0,2,1,-57.71153898591239,0.0,0.0,0.9523809523809497,0.0,1.0
241.0,3,1,-61.70386405844683,0.0,0.0,0.9523809523809497,0.0,1.0
242.0,0,1,-59.92532672427261,0.0047242919757693605,0.0,0.9523809523809497,0.0,1.0
242.0,1,0,-60.92541444725278,0.002959972047235587,0.0,0.9523809523809497,0.0,0.0
242.0,2,1,-58.452548725301256,0.0,0.0,0.9523809523809497,0.0,1.0
242.0,3,1,-60.7109490722591,0.0,0.0,0.9523809523809497,0.0,1.0
243.0,0,1,-59.42677046067638,0.0047164240585508745,0.0,0.9523809523809497,0.0,1.0
243.0,1,0,-61.02764363580308,0.002955042458811304,0.0,0.9523809523809497,0.0,0.0
243.0,2,1,-58.802222952093295,0.0,0.0,0.9523809523809497,0.0,1.0
243.0,3,1,-59.80826092182829,0.0,0.0,0.9523809523809497,0.0,1.0
244.0,0,1,-59.59511293273567,0.004708569244697225,0.0,0.9523809523809497,0.0,1.0
244.0,1,0,-61.02422152350905,0.002950121080208481,0.0,0.9523809523809497,0.0,0.0
244.0,2,1,-58.46727102259807,0.0,0.0,0.9523809523809497,0.0,1.0
244.0,3,1,-58.880345982946146,0.0,0.0,0.9523809523809497,0.0,1.0
245.0,0,1,-59.573744050875284,0.004700727512385844,0.0,0.9523809523809497,0.0,1.0
245.0,1,0,-60.653000408798086,0.0029452078977543397,0.0,0.9523809523809497,0.0,0.0
245.0,2,1,-58.55839642436359,0.0,0.0,0.9523809523809497,0.0,1.0
245.0,3,1,-58.54489188725873,0.0,0.0,0.9523809523809497,0.0,1.0
246.0,0,1,-59.25764329771765,0.004692898839830506,0.0,0.9523809523809497,0.0,1.0
246.0,1,0,-60.74878309184382,0.0029403028977988722,0.0,0.9523809523809497,0.0,0.0
246.0,2,1,-58.967150993487174,0.0,0.0,0.9523809523809497,0.0,1.0
246.0,3,1,-58.69562120939014,0.0,0.0,0.9523809523809497,0.0,1.0
247.0,0,1,-59.326937165452,0.0046850832052812656,0.0,0.9523809523809497,0.0,1.0
247.0,1,0,-61.04871705288803,0.0029354060667148045,0.0,0.9523809523809497,0.0,0.0
247.0,2,1,-59.89934572005113,0.0,0.0,0.9523809523809497,0.0,1.0
247.0,3,1,-58.93899312588471,0.0,0.0,0.9523809523809497,0.0,1.0
248.0,0,1,-59.560775040227156,0.0046772805870244055,0.0,0.9523809523809497,0.0,1.0
248.0,1,0,-60.29841258520605,0.0029305173908975584,0.0,0.9523809523809497,0.0,0.0
248.0,2,1,-59.768256775691356,0.0,0.0,0.9523809523809497,0.0,1.0
248.0,3,1,-59.63008415641771,0.0,0.0,0.9523809523809497,0.0,1.0
249.0,0,1,-59.54253527084513,0.004669490963382369,0.0,0.9523809523809497,0.0,1.0
249.0,1,0,-62.06637046646544,0.0029256368567652114,0.0,0.9523809523809497,0.0,0.0
249.0,2,1,-61.15450490064456,0.0,0.0,0.9523809523809497,0.0,1.0
249.0,3,1,-60.21863446674154,0.0,0.0,0.9523809523809497,0.0,1.0
250.0,0,1,-59.727141650703715,0.004661714312713699,0.0,0.9523809523809497,0.0,1.0
250.0,1,0,-61.30643167429911,0.0029207644507584602,0.0,0.9523809523809497,0.0,0.0
250.0,2,1,-60.90879439108217,0.0,0.0,0.9523809523809497,0.0,1.0
250.0,3,1,-59.14262146283892,0.0,0.0,0.9523809523809497,0.0,1.0
251.0,0,1,-60.15890955902442,0.004653950613412981,0.0,0.9523809523809497,0.0,1.0
251.0,1,0,-61.47690765323435,0.0029159001593405866,0.0,0.9523809523809497,0.0,0.0
251.0,2,1,-60.77421037565241,0.0,0.0,0.9523809523809497,0.0,1.0
251.0,3,1,-60.16732257455228,0.0,0.0,0.9523809523809497,0.0,1.0
252.0,0,1,-60.09906936467076,0.004646199843910787,0.0,0.9523809523809497,0.0,1.0
252.0,1,0,-62.427068977511205,0.002911043968997414,0.0,0.9523809523809497,0.0,0.0
252.0,2,1,-60.92884097737182,0.0,0.0,0.9523809523809497,0.0,1.0
252.0,3,1,-60.7877784882564,0.0,0.0,0.9523809523809497,0.0,1.0
253.0,0,1,-60.91548952308453,0.004638461982673605,0.0,0.9523809523809497,0.0,1.0
253.0,1,0,-62.30865678539912,0.002906195866237271,0.0,0.9523809523809497,0.0,0.0
253.0,2,1,-61.02905097190543,0.0,0.0,0.9523809523809497,0.0,1.0
253.0,3,1,-60.23815521508075,0.0,0.0,0.9523809523809497,0.0,1.0
254.0,0,1,-61.13032268491682,0.004630737008203789,0.0,0.9523809523809497,0.0,1.0
254.0,1,0,-62.08194799981624,0.0029013558375909597,0.0,0.9523809523809497,0.0,0.0
254.0,2,1,-61.349164825749014,0.0,0.0,0.9523809523809497,0.0,1.0
254.0,3,1,-60.01790135047362,0.0,0.0,0.9523809523809497,0.0,1.0
255.0,0,1,-61.43192848988213,0.004623024899039496,0.0,0.9523809523809497,0.0,1.0
255.0,1,0,-62.848194704826035,0.0028965238696117114,0.0,0.9523809523809497,0.0,0.0
255.0,2,1,-60.92969990058324,0.0,0.0,0.9523809523809497,0.0,1.0
255.0,3,1,-60.49225093452111,0.0,0.0,0.9523809523809497,0.0,1.0
256.0,0,1,-61.334126912094035,0.004615325633754624,0.0,0.9523809523809497,0.0,1.0
256.0,1,0,-62.3765431508584,0.0028916999488751527,0.0,0.9523809523809497,0.0,0.0
256.0,2,1,-61.04272049406505,0.0,0.0,0.9523809523809497,0.0,1.0
256.0,3,1,-61.036250223085915,0.0,0.0,0.9523809523809497,0.0,1.0
257.0,0,1,-61.35311738797074,0.004607639190958753,0.0,0.9523809523809497,0.0,1.0
257.0,1,0,-61.58568696211572,0.0028868840619792656,0.0,0.9523809523809497,0.0,0.0
257.0,2,1,-61.687693595426474,0.0,0.0,0.9523809523809497,0.0,1.0
257.0,3,1,-60.92377870403786,0.0,0.0,0.9523809523809497,0.0,1.0
258.0,0,1,-61.67250286421271,0.004599965549297092,0.0,0.9523809523809497,0.0,1.0
258.0,1,0,-61.3202224469664,0.0028820761955443554,0.0,0.9523809523809497,0.0,0.0
258.0,2,1,-60.39740985572973,0.0,0.0,0.9523809523809497,0.0,1.0
258.0,3,1,-60.786297039774155,0.0,0.0,0.9523809523809497,0.0,1.0
259.0,0,1,-61.53634537867643,0.004592304687450409,0.0,0.9523809523809497,0.0,1.0
259.0,1,0,-60.44524073857683,0.002877276336213006,0.0,0.9523809523809497,0.0,0.0
259.0,2,1,-59.65231435514099,0.0,0.0,0.9523809523809497,0.0,1.0
259.0,3,1,-60.063744475211905,0.0,0.0,0.9523809523809497,0.0,1.0
260.0,0,1,-61.865895540998224,0.004584656584134982,0.0,0.9523809523809497,0.0,1.0
260.0,1,0,-59.93577944463796,0.0028724844706500513,0.0,0.9523809523809497,0.0,0.0
260.0,2,1,-60.189794901520344,0.0,0.0,0.9523809523809497,0.0,1.0
260.0,3,1,-59.9390880428787,0.0,0.0,0.9523809523809497,0.0,1.0
261.0,0,1,-61.15900923977111,0.004577021218102534,0.0,0.9523809523809497,0.0,1.0
261.0,1,0,-60.19662799323607,0.0028677005855425306,0.0,0.9523809523809497,0.0,0.0
261.0,2,1,-59.15760742207593,0.0,0.0,0.9523809523809497,0.0,1.0
261.0,3,1,-60.079540259760506,0.0,0.0,0.9523809523809497,0.0,1.0
262.0,0,1,-61.011098261178404,0.004569398568140172,0.0,0.9523809523809497,0.0,1.0
262.0,1,0,-59.683398685707296,0.0028629246675996567,0.0,0.9523809523809497,0.0,0.0
262.0,2,1,-58.988887626552795,0.0,0.0,0.9523809523809497,0.0,1.0
262.0,3,1,-59.756934580477754,0.0,0.0,0.9523809523809497,0.0,1.0
263.0,0,1,-60.1957465953872,0.004561788613070335,0.0,0.9523809523809497,0.0,1.0
263.0,1,0,-58.595791562940946,0.002858156703552776,0.0,0.9523809523809497,0.0,0.0
263.0,2,1,-58.160501707019776,0.0,0.0,0.9523809523809497,0.0,1.0
263.0,3,1,-59.78765886828952,0.0,0.0,0.9523809523809497,0.0,1.0
264.0,0,1,-59.872679694339894,0.00455419133175073,0.0,0.9523809523809497,0.0,1.0
264.0,1,0,-58.7295468768022,0.0028533966801553325,0.0,0.9523809523809497,0.0,0.0
264.0,2,1,-58.17565324099311,0.0,0.0,0.9523809523809497,0.0,1.0
264.0,3,1,-59.30522652611658,0.0,0.0,0.9523809523809497,0.0,1.0
265.0,0,1,-58.47008786358267,0.004546606703074276,0.0,0.9523809523809497,0.0,1.0
265.0,1,0,-59.55321725334852,0.0028486445841828328,0.0,0.9523809523809497,0.0,0.0
265.0,2,1,-58.30140823086865,0.0,0.0,0.9523809523809497,0.0,1.0
265.0,3,1,-59.74411913997055,0.0,0.0,0.9523809523809497,0.0,1.0
266.0,0,1,-59.28339839544587,0.004539034705969042,0.0,0.9523809523809497,0.0,1.0
266.0,1,0,-59.10345839315964,0.002843900402432807,0.0,0.9523809523809497,0.0,0.0
266.0,2,1,-57.530312869692814,0.0,0.0,0.9523809523809497,0.0,1.0
266.0,3,1,-60.43041447545269,0.0,0.0,0.9523809523809497,0.0,1.0
267.0,0,1,-58.52344523963122,0.004531475319398193,0.0,0.9523809523809497,0.0,1.0
267.0,1,0,-59.557202879746065,0.0028391641217247717,0.0,0.9523809523809497,0.0,0.0
267.0,2,1,-57.88368763849761,0.0,0.0,0.9523809523809497,0.0,1.0
267.0,3,1,-59.7853918881573,0.0,0.0,0.9523809523809497,0.0,1.0
268.0,0,1,-59.30129425772676,0.004523928522359927,0.0,0.9523809523809497,0.0,1.0
268.0,1,0,-58.573302330629375,0.0028344357289001964,0.0,0.9523809523809497,0.0,0.0
268.0,2,1,-58.65452034710075,0.0,0.0,0.9523809523809497,0.0,1.0
268.0,3,1,-59.37592213839983,0.0,0.0,0.9523809523809497,0.0,1.0
269.0,0,1,-58.455585073580885,0.0045163942938874204,0.0,0.9523809523809497,0.0,1.0
269.0,1,0,-58.590335535470714,0.0028297152108224632,0.0,0.9523809523809497,0.0,0.0
